maintenance_event_id,equipment_id,timestamp,maintenance_type,downtime_hours,restoration
ME_A67778371392,EQUIP_C9B7FD12A471,2023-08-18 18:00:00,preventive,0.64,0.954
ME_6EEB99D26711,EQUIP_C9B7FD12A471,2023-11-07 17:00:00,preventive,0.88,0.985
ME_3BEB29112B17,EQUIP_CAA98F324084,2023-03-02 15:00:00,preventive,0.8,0.943
ME_C7F449F79F3B,EQUIP_CAA98F324084,2023-06-20 18:00:00,preventive,0.8,0.962
ME_7493A5B4FC1C,EQUIP_CAA98F324084,2023-10-01 09:00:00,corrective,3.95,0.719
ME_F791E2A9A98C,EQUIP_CAA98F324084,2023-11-05 14:00:00,preventive,1.33,0.885
ME_4472FB616CBF,EQUIP_CC6F20398E64,2023-02-14 07:00:00,preventive,0.68,0.902
ME_CD0B26FDEF8A,EQUIP_CC6F20398E64,2023-05-19 09:00:00,preventive,0.69,0.896
ME_076C4BA0E286,EQUIP_CC6F20398E64,2023-08-20 17:00:00,preventive,0.46,0.958
ME_2E67FCCD1944,EQUIP_CC6F20398E64,2023-09-23 18:00:00,corrective,2.81,0.884
ME_E351D87FE447,EQUIP_CC6F20398E64,2023-11-24 15:00:00,preventive,1.5,0.938
ME_2B78B65D1CA8,EQUIP_CD5742B8E437,2023-01-04 00:00:00,emergency,4.24,0.571
ME_3A00C431D5A0,EQUIP_CD5742B8E437,2023-02-15 01:00:00,corrective,2.61,0.794
ME_842084829F85,EQUIP_CD5742B8E437,2023-04-04 13:00:00,preventive,0.54,0.982
ME_5B59B643CCB1,EQUIP_CD5742B8E437,2023-10-12 11:00:00,preventive,1.01,0.964
ME_30D8C0C43EF0,EQUIP_CDBF731F5544,2023-02-07 10:00:00,preventive,1.04,0.969
ME_6817ACB0B700,EQUIP_CDBF731F5544,2023-04-14 08:00:00,preventive,0.99,0.963
ME_6114C45EE03D,EQUIP_CDBF731F5544,2023-06-22 11:00:00,emergency,11.48,0.68
ME_CA98FB27468B,EQUIP_CDBF731F5544,2023-07-02 10:00:00,preventive,0.9,0.958
ME_3A1B29878981,EQUIP_CDBF731F5544,2023-09-21 10:00:00,preventive,1.04,0.885
ME_734F0F1BD8B5,EQUIP_CDBF731F5544,2023-11-14 18:00:00,preventive,1.84,0.921
ME_3FA0ACBD6E24,EQUIP_CDBF731F5544,2023-11-29 14:00:00,emergency,25.1,0.473
ME_E64F81471975,EQUIP_CDDF1301AC3A,2023-02-06 07:00:00,preventive,1.17,0.929
ME_F8E17674C97A,EQUIP_CDDF1301AC3A,2023-03-22 11:00:00,emergency,4.47,0.516
ME_739961B5A946,EQUIP_CDDF1301AC3A,2023-03-26 18:00:00,preventive,0.97,0.958
ME_93E981A2A202,EQUIP_CDDF1301AC3A,2023-06-02 10:00:00,preventive,0.6,0.915
ME_B46377F7B2F6,EQUIP_CDDF1301AC3A,2023-07-27 15:00:00,preventive,0.61,0.929
ME_8C44F491A2E7,EQUIP_CDDF1301AC3A,2023-09-27 11:00:00,preventive,2.95,0.958
ME_A2581AAF1192,EQUIP_CDDF1301AC3A,2023-11-24 14:00:00,preventive,1.5,0.964
ME_91B87B9AFB93,EQUIP_CEFD6C70B705,2023-02-06 18:00:00,preventive,1.4,0.974
ME_7CBB4C521FCC,EQUIP_CEFD6C70B705,2023-03-27 01:00:00,corrective,3.02,0.928
ME_7AD632E04ADA,EQUIP_CEFD6C70B705,2023-04-04 13:00:00,preventive,0.72,0.92
ME_433F2314B48B,EQUIP_CEFD6C70B705,2023-05-30 15:00:00,preventive,1.72,0.868
ME_8B574886B3CE,EQUIP_CEFD6C70B705,2023-08-05 13:00:00,preventive,1.38,0.984
ME_ABE380DCB734,EQUIP_CEFD6C70B705,2023-10-01 10:00:00,preventive,1.87,0.934
ME_2B67AAEB3DDE,EQUIP_CEFD6C70B705,2023-11-29 13:00:00,preventive,0.52,0.971
ME_460C96762C73,EQUIP_CF46B3972ED4,2023-04-19 13:00:00,preventive,1.35,0.95
ME_65C4FA3ACDFB,EQUIP_CF46B3972ED4,2023-07-14 00:00:00,emergency,5.07,0.621
ME_AC40D9910203,EQUIP_CF46B3972ED4,2023-09-12 17:00:00,preventive,0.55,0.922
ME_3BBE19239C63,EQUIP_D06FAE5F92FF,2023-02-28 10:00:00,preventive,0.72,0.95
ME_6E158276C07D,EQUIP_D06FAE5F92FF,2023-07-15 16:00:00,preventive,2.1,0.947
ME_44791CE3780B,EQUIP_D06FAE5F92FF,2023-08-27 21:00:00,corrective,3.25,0.773
ME_7127488AB6A2,EQUIP_D06FAE5F92FF,2023-09-20 06:00:00,emergency,7.96,0.649
ME_AD124C7BE26E,EQUIP_D06FAE5F92FF,2023-11-15 10:00:00,preventive,1.21,0.968
ME_DC1551358467,EQUIP_D12979F4282B,2023-04-11 09:00:00,preventive,1.28,0.907
ME_1482B87F2A98,EQUIP_D12979F4282B,2023-07-09 03:00:00,corrective,5.62,0.883
ME_E44435E968FF,EQUIP_D12979F4282B,2023-09-09 09:00:00,emergency,3.08,0.577
ME_F7584CB3EC9F,EQUIP_D12979F4282B,2023-10-04 20:00:00,corrective,10.03,0.772
ME_34FD24314274,EQUIP_D12979F4282B,2023-10-22 18:00:00,preventive,0.53,0.9
ME_B1198F89C3D0,EQUIP_D12979F4282B,2023-11-23 23:00:00,corrective,2.6,0.713
ME_41A609470AB8,EQUIP_D29E744FF22A,2023-02-03 15:00:00,preventive,0.83,0.948
ME_AD1FFF8C50F7,EQUIP_D29E744FF22A,2023-04-07 09:00:00,preventive,0.59,0.985
ME_CAA88CEEDEEF,EQUIP_D29E744FF22A,2023-05-31 18:00:00,preventive,0.46,0.892
ME_E42E30FAE544,EQUIP_D29E744FF22A,2023-08-08 14:00:00,preventive,0.98,0.893
ME_85D3541C94B1,EQUIP_D29E744FF22A,2023-10-07 09:00:00,preventive,1.51,0.937
ME_E93D67311CA5,EQUIP_D29E744FF22A,2023-12-04 08:00:00,preventive,0.7,0.946
ME_25204CA6439B,EQUIP_D29E744FF22A,2023-12-11 05:00:00,corrective,2.6,0.87
ME_229C33E73450,EQUIP_D3A28ACC92CB,2023-01-29 08:00:00,preventive,1.14,0.925
ME_402F7ABFCEA2,EQUIP_D3A28ACC92CB,2023-02-13 18:00:00,corrective,5.04,0.823
ME_63FD391C54DB,EQUIP_D3A28ACC92CB,2023-04-04 07:00:00,preventive,0.99,0.9
ME_DA8D0F0BDDFD,EQUIP_D3A28ACC92CB,2023-06-08 09:00:00,preventive,1.38,0.968
ME_AF97D1ADDD0E,EQUIP_D3A28ACC92CB,2023-08-03 17:00:00,preventive,1.3,0.971
ME_A6DFB259D17F,EQUIP_D3A28ACC92CB,2023-08-21 14:00:00,corrective,1.49,0.806
ME_8FF9664E6E16,EQUIP_D3A28ACC92CB,2023-10-08 15:00:00,preventive,1.09,0.986
ME_E81A304089C9,EQUIP_D3A28ACC92CB,2023-11-28 15:00:00,preventive,0.72,0.952
ME_5F351575E3B4,EQUIP_D3A28ACC92CB,2023-12-16 06:00:00,corrective,8.94,0.714
ME_AEFA1F06A89C,EQUIP_D62EF7DE4C7C,2023-02-22 12:00:00,preventive,0.87,0.96
ME_E69AABF16217,EQUIP_D62EF7DE4C7C,2023-05-22 18:00:00,preventive,1.04,0.989
ME_7BB2AC9FDB04,EQUIP_D62EF7DE4C7C,2023-06-09 09:00:00,corrective,4.43,0.854
ME_94C3A87E5B52,EQUIP_D62EF7DE4C7C,2023-08-15 12:00:00,preventive,1.4,0.959
ME_E6146BDAD62B,EQUIP_D62EF7DE4C7C,2023-11-07 07:00:00,preventive,1.36,0.902
ME_0DCF51227A48,EQUIP_D719E7897A3E,2023-01-17 08:00:00,preventive,0.97,0.978
ME_4257815EF45E,EQUIP_D719E7897A3E,2023-02-01 00:00:00,emergency,17.64,0.543
ME_526AD2F6911B,EQUIP_D719E7897A3E,2023-02-27 05:00:00,corrective,8.38,0.82
ME_910680440E68,EQUIP_D719E7897A3E,2023-03-13 08:00:00,preventive,1.44,0.928
ME_1F9F61708609,EQUIP_D719E7897A3E,2023-04-28 14:00:00,preventive,1.35,0.951
ME_AEA1664F1252,EQUIP_D719E7897A3E,2023-05-14 07:00:00,emergency,6.28,0.656
ME_2A812452DEA7,EQUIP_D719E7897A3E,2023-05-15 10:00:00,corrective,1.76,0.827
ME_13A4F4A6E446,EQUIP_D719E7897A3E,2023-06-12 16:00:00,preventive,1.3,0.985
ME_CB544027A26F,EQUIP_D719E7897A3E,2023-07-19 16:00:00,preventive,1.18,0.947
ME_29C4B2A9D875,EQUIP_D719E7897A3E,2023-08-29 11:00:00,emergency,2.7,0.493
ME_7C08C586492C,EQUIP_D719E7897A3E,2023-09-07 19:00:00,emergency,6.42,0.695
ME_E7BA736CEF84,EQUIP_D719E7897A3E,2023-09-09 16:00:00,preventive,1.41,0.889
ME_5FCACDA2CE21,EQUIP_D719E7897A3E,2023-10-25 18:00:00,preventive,1.21,0.941
ME_2C33B4112AD9,EQUIP_D719E7897A3E,2023-10-26 00:00:00,emergency,12.25,0.546
ME_BED9A7089B9E,EQUIP_D719E7897A3E,2023-11-11 15:00:00,emergency,5.43,0.647
ME_5D8AA3760C9F,EQUIP_D719E7897A3E,2023-11-23 03:00:00,emergency,40.45,0.668
ME_3A647ECBA61F,EQUIP_D719E7897A3E,2023-11-26 03:00:00,corrective,5.07,0.777
ME_E09F40EA6657,EQUIP_D719E7897A3E,2023-12-11 14:00:00,preventive,0.54,0.949
ME_50F6535E7435,EQUIP_D89C1B1F0DFA,2023-03-04 18:00:00,corrective,3.32,0.893
ME_083DD83C2065,EQUIP_D89C1B1F0DFA,2023-03-31 18:00:00,preventive,0.91,0.947
ME_809307A157F3,EQUIP_D89C1B1F0DFA,2023-04-23 16:00:00,corrective,5.6,0.845
ME_0CEC84D187F9,EQUIP_D89C1B1F0DFA,2023-10-21 12:00:00,preventive,1.01,0.937
ME_EC55F2BD0F67,EQUIP_D9E9C68B8F55,2023-02-12 09:00:00,preventive,0.63,0.978
ME_30866AE9D9E1,EQUIP_D9E9C68B8F55,2023-05-27 10:00:00,preventive,0.87,0.979
ME_31CB5725CBD7,EQUIP_D9E9C68B8F55,2023-08-10 10:00:00,preventive,2.26,0.935
ME_94D3DE1F689D,EQUIP_D9E9C68B8F55,2023-11-24 07:00:00,preventive,1.1,0.905
ME_59AAD89A6949,EQUIP_DA7A37F30F40,2023-02-07 14:00:00,preventive,0.61,0.923
ME_A75F64F2CA53,EQUIP_DA7A37F30F40,2023-04-04 16:00:00,preventive,0.69,0.929
ME_CF09E2FF9CA7,EQUIP_DA7A37F30F40,2023-05-27 10:00:00,preventive,0.74,0.92
ME_8AE2B92B1FD3,EQUIP_DA7A37F30F40,2023-08-05 11:00:00,preventive,1.14,0.977
ME_952952004F7B,EQUIP_DA7A37F30F40,2023-09-28 08:00:00,preventive,0.56,0.976
ME_A5E86DB026FF,EQUIP_DA7A37F30F40,2023-11-26 13:00:00,preventive,0.96,0.953
ME_DB241782D74B,EQUIP_DA7A37F30F40,2023-12-20 01:00:00,emergency,10.23,0.627
ME_AE9E78333730,EQUIP_DCD248D8DB34,2023-02-26 14:00:00,preventive,0.88,0.979
ME_1CAD9F8A23BF,EQUIP_DCD248D8DB34,2023-03-13 11:00:00,emergency,21.04,0.487
ME_8D022ECA9583,EQUIP_DCD248D8DB34,2023-05-20 17:00:00,preventive,0.57,0.933
ME_49ECF23A646C,EQUIP_DCD248D8DB34,2023-07-05 11:00:00,emergency,5.71,0.582
ME_DC2EA7673F6C,EQUIP_DCD248D8DB34,2023-08-09 14:00:00,preventive,1.29,0.986
ME_A5CE49E2B29F,EQUIP_DCD248D8DB34,2023-11-27 11:00:00,preventive,0.6,0.915
ME_058AEBAFEBCB,EQUIP_DCD248D8DB34,2023-12-12 00:00:00,emergency,2.15,0.689
ME_8B14DA6E6D3B,EQUIP_DF2993EF46C5,2023-01-29 18:00:00,preventive,0.78,0.978
ME_5AC15BF434FF,EQUIP_DF2993EF46C5,2023-03-03 18:00:00,preventive,1.06,0.972
ME_36F45D31FFF7,EQUIP_DF2993EF46C5,2023-03-22 23:00:00,emergency,11.67,0.496
ME_3EBBC611D284,EQUIP_DF2993EF46C5,2023-04-20 18:00:00,preventive,1.14,0.927
ME_EA3FBC3049B1,EQUIP_DF2993EF46C5,2023-06-05 17:00:00,preventive,1.0,0.919
ME_69550BC311A7,EQUIP_DF2993EF46C5,2023-07-29 18:00:00,preventive,0.8,0.915
ME_27D5AE98FB66,EQUIP_DF2993EF46C5,2023-09-02 15:00:00,preventive,1.78,0.985
ME_B4B3D4229386,EQUIP_DF2993EF46C5,2023-10-18 15:00:00,preventive,0.58,0.942
ME_2FE36A14AE96,EQUIP_DF2993EF46C5,2023-12-10 08:00:00,preventive,0.43,0.977
ME_9254B549EAA6,EQUIP_E0AE8E46F193,2023-02-01 11:00:00,emergency,12.26,0.512
ME_91622B2B73C1,EQUIP_E0AE8E46F193,2023-02-04 07:00:00,preventive,0.73,0.93
ME_7E31D6F61796,EQUIP_E0AE8E46F193,2023-04-04 20:00:00,corrective,10.61,0.784
ME_E07C1A3D9C2A,EQUIP_E0AE8E46F193,2023-05-22 08:00:00,preventive,0.86,0.973
ME_F6CED13008AB,EQUIP_E0AE8E46F193,2023-08-19 15:00:00,preventive,1.02,0.948
ME_A11F0CD8C7C8,EQUIP_E0AE8E46F193,2023-10-06 17:00:00,corrective,3.65,0.857
ME_CBDF70049176,EQUIP_E0AE8E46F193,2023-11-26 17:00:00,preventive,1.07,0.955
ME_9A9A7F06A28C,EQUIP_E0AE8E46F193,2023-12-30 19:00:00,emergency,3.51,0.478
ME_E7CA94046129,EQUIP_E12A8694741E,2023-02-08 10:00:00,preventive,0.65,0.95
ME_EFBB84B9A7B0,EQUIP_E12A8694741E,2023-05-24 15:00:00,preventive,1.13,0.924
ME_375F241849DC,EQUIP_E12A8694741E,2023-08-11 21:00:00,emergency,1.84,0.462
ME_E0201F6407B0,EQUIP_E12A8694741E,2023-08-15 07:00:00,preventive,0.83,0.967
ME_14E86697A980,EQUIP_E12A8694741E,2023-09-27 05:00:00,emergency,6.12,0.679
ME_83F441F6F027,EQUIP_E12A8694741E,2023-11-22 14:00:00,preventive,0.93,0.958
ME_1D6A144658AF,EQUIP_E164A7D3C6B0,2023-01-13 14:00:00,corrective,5.99,0.865
ME_CDF133D76EC1,EQUIP_E164A7D3C6B0,2023-04-23 09:00:00,preventive,1.43,0.954
ME_74C35342800F,EQUIP_E164A7D3C6B0,2023-05-21 13:00:00,emergency,23.33,0.467
ME_83E91809D8F7,EQUIP_E164A7D3C6B0,2023-10-09 13:00:00,preventive,0.73,0.949
ME_8559CF634A90,EQUIP_E164A7D3C6B0,2023-12-09 02:00:00,corrective,4.24,0.897
ME_03E7C49D7C2B,EQUIP_E273FAFAD514,2023-02-25 15:00:00,preventive,0.99,0.951
ME_EFFE59CC0BA9,EQUIP_E273FAFAD514,2023-05-23 18:00:00,preventive,0.59,0.996
ME_268C11B171F6,EQUIP_E273FAFAD514,2023-08-13 11:00:00,preventive,1.2,0.966
ME_960D209AED39,EQUIP_E273FAFAD514,2023-10-20 21:00:00,emergency,12.08,0.591
ME_ACB6EFA9CE88,EQUIP_E273FAFAD514,2023-11-15 12:00:00,preventive,2.09,0.976
ME_6800891BE5E2,EQUIP_E3483C6CEEB7,2023-01-27 03:00:00,emergency,3.57,0.484
ME_6B453AFD085A,EQUIP_E3483C6CEEB7,2023-03-28 09:00:00,preventive,1.32,0.981
ME_7D6F486867E3,EQUIP_E3483C6CEEB7,2023-04-27 00:00:00,emergency,28.52,0.619
ME_342A8A076341,EQUIP_E3483C6CEEB7,2023-05-20 05:00:00,corrective,2.54,0.774
ME_4BB1F86548CB,EQUIP_E3483C6CEEB7,2023-06-25 22:00:00,emergency,3.31,0.642
ME_232D66DB3F4E,EQUIP_E3483C6CEEB7,2023-09-10 12:00:00,preventive,1.34,0.957
ME_2AB4ECABDDF3,EQUIP_E3483C6CEEB7,2023-11-05 16:00:00,emergency,16.35,0.447
ME_AC2BDA5211D8,EQUIP_E3483C6CEEB7,2023-11-08 13:00:00,emergency,9.49,0.711
ME_A81B22D1FF49,EQUIP_E580E4A31A15,2023-02-02 10:00:00,preventive,1.4,0.955
ME_0E3534BE54DF,EQUIP_E580E4A31A15,2023-04-08 17:00:00,preventive,1.5,0.934
ME_3F64DF5E39EA,EQUIP_E580E4A31A15,2023-05-28 07:00:00,preventive,1.09,0.987
ME_F04EAFA2384E,EQUIP_E580E4A31A15,2023-06-17 07:00:00,corrective,3.2,0.729
ME_4EA987B29392,EQUIP_E580E4A31A15,2023-07-25 17:00:00,preventive,0.98,0.995
ME_4A3C2B07466E,EQUIP_E580E4A31A15,2023-08-08 23:00:00,corrective,2.61,0.89
ME_79D7D8A3BDFB,EQUIP_E580E4A31A15,2023-10-03 18:00:00,preventive,1.56,0.943
ME_E942731B5E71,EQUIP_E580E4A31A15,2023-11-30 14:00:00,preventive,1.18,0.941
ME_931A563C600D,EQUIP_E580F0EEBF9B,2023-02-01 14:00:00,preventive,1.22,0.975
ME_0A441226F082,EQUIP_E580F0EEBF9B,2023-04-03 15:00:00,preventive,1.9,0.965
ME_30171C57C643,EQUIP_E580F0EEBF9B,2023-05-26 09:00:00,preventive,1.04,0.976
ME_D31C6F9358F2,EQUIP_E580F0EEBF9B,2023-06-29 09:00:00,corrective,4.51,0.794
ME_3CA4930CEEA7,EQUIP_E580F0EEBF9B,2023-08-03 15:00:00,preventive,1.06,0.951
ME_5249042A594B,EQUIP_E580F0EEBF9B,2023-08-11 16:00:00,corrective,2.91,0.844
ME_85190705BDF6,EQUIP_E580F0EEBF9B,2023-09-28 08:00:00,preventive,0.76,0.881
ME_53AF0E212EF1,EQUIP_E580F0EEBF9B,2023-11-24 17:00:00,preventive,1.05,0.955
ME_163212235BF8,EQUIP_E67EECB3C72C,2023-04-07 10:00:00,preventive,1.2,0.929
ME_E1E24E7B1A17,EQUIP_E67EECB3C72C,2023-09-11 15:00:00,preventive,1.93,0.94
ME_B5AD60936C8C,EQUIP_E67EECB3C72C,2023-11-05 20:00:00,corrective,4.34,0.703
ME_D185E146AE54,EQUIP_E87A0AB02C8E,2023-03-30 12:00:00,preventive,1.0,0.983
ME_3DDD6C80521E,EQUIP_E87A0AB02C8E,2023-05-22 18:00:00,emergency,3.46,0.567
ME_1718B56AFFEC,EQUIP_E87A0AB02C8E,2023-07-16 13:00:00,emergency,9.49,0.582
ME_1A461D26925D,EQUIP_E87A0AB02C8E,2023-09-01 01:00:00,emergency,10.84,0.638
ME_F3594649C194,EQUIP_E87A0AB02C8E,2023-09-24 10:00:00,emergency,4.44,0.508
ME_6ED8929611FC,EQUIP_E87A0AB02C8E,2023-10-21 07:00:00,preventive,1.04,0.904
ME_DF6788EEE3D2,EQUIP_E87A0AB02C8E,2023-12-09 03:00:00,emergency,21.73,0.546
ME_2552C9C98F1A,EQUIP_EAFC4FC20D2B,2023-03-29 00:00:00,corrective,5.9,0.807
ME_59A00DF7C59A,EQUIP_EAFC4FC20D2B,2023-04-12 18:00:00,preventive,1.63,0.974
ME_6662C479C926,EQUIP_EAFC4FC20D2B,2023-06-13 10:00:00,corrective,2.2,0.749
ME_D1664703DBFE,EQUIP_EAFC4FC20D2B,2023-09-12 12:00:00,preventive,0.93,0.972
ME_1A0E0C0C233E,EQUIP_EB72BEB2F9FB,2023-03-21 17:00:00,preventive,0.92,0.943
ME_CF0310B6422E,EQUIP_EB72BEB2F9FB,2023-09-17 16:00:00,preventive,0.86,0.885
ME_99AD2B01B5D5,EQUIP_EBE62BBD6C5A,2023-01-24 17:00:00,preventive,1.5,0.966
ME_294290291E73,EQUIP_EBE62BBD6C5A,2023-04-02 16:00:00,preventive,1.14,0.988
ME_091D3BB40256,EQUIP_EBE62BBD6C5A,2023-04-11 16:00:00,corrective,4.07,0.803
ME_7750CC0C9069,EQUIP_EBE62BBD6C5A,2023-06-03 09:00:00,preventive,0.94,0.975
ME_869FD7917812,EQUIP_EBE62BBD6C5A,2023-08-01 12:00:00,preventive,0.62,0.903
ME_CF06646217A4,EQUIP_EBE62BBD6C5A,2023-08-08 11:00:00,emergency,4.8,0.516
ME_24703EE8AFB6,EQUIP_EBE62BBD6C5A,2023-09-26 13:00:00,preventive,1.32,0.957
ME_55A21558D9B0,EQUIP_EBE62BBD6C5A,2023-12-08 10:00:00,preventive,1.72,0.965
ME_D98B595ACC99,EQUIP_ECD16FBBD958,2023-01-24 10:00:00,preventive,2.27,0.944
ME_F979B6CE5A46,EQUIP_ECD16FBBD958,2023-03-27 10:00:00,preventive,1.84,0.922
ME_E033214D6FCD,EQUIP_ECD16FBBD958,2023-06-09 16:00:00,preventive,1.3,0.985
ME_383F95400A5A,EQUIP_ECD16FBBD958,2023-08-03 17:00:00,preventive,0.82,0.917
ME_7772670A23B3,EQUIP_ECD16FBBD958,2023-09-05 09:00:00,emergency,30.33,0.613
ME_F065F2CFD276,EQUIP_ECD16FBBD958,2023-10-05 13:00:00,preventive,0.93,0.987
ME_4EBBACB884B2,EQUIP_ECD16FBBD958,2023-11-24 10:00:00,preventive,1.02,0.972
ME_DD4AC93DA65F,EQUIP_ED2793E89B0A,2023-02-04 10:00:00,preventive,1.25,0.99
ME_ED36142DFE22,EQUIP_ED2793E89B0A,2023-03-26 13:00:00,preventive,1.56,0.9
ME_06E250665A47,EQUIP_ED2793E89B0A,2023-05-27 11:00:00,preventive,0.69,0.899
ME_C44A5772733E,EQUIP_ED2793E89B0A,2023-08-07 09:00:00,preventive,0.52,0.97
ME_9BAEA32700DB,EQUIP_ED2793E89B0A,2023-08-10 20:00:00,corrective,1.7,0.815
ME_1A7D31D298BB,EQUIP_ED2793E89B0A,2023-09-11 17:00:00,corrective,4.05,0.873
ME_50EDF61A6C80,EQUIP_ED2793E89B0A,2023-10-06 12:00:00,preventive,1.14,0.938
ME_929382375212,EQUIP_ED2793E89B0A,2023-12-07 14:00:00,preventive,1.78,0.982
ME_1B8EE15EE6D1,EQUIP_EEA025F387B0,2023-02-25 09:00:00,preventive,1.08,0.979
ME_A2CA257E4FA6,EQUIP_EEA025F387B0,2023-05-22 07:00:00,preventive,0.77,0.971
ME_8EAA7F0EA03D,EQUIP_EEA025F387B0,2023-06-03 11:00:00,corrective,5.03,0.852
ME_088D820B0209,EQUIP_EEA025F387B0,2023-08-22 12:00:00,preventive,1.52,0.906
ME_637E34D11DF5,EQUIP_EEA025F387B0,2023-08-28 14:00:00,emergency,2.95,0.76
ME_9FB61D115ADC,EQUIP_EEA025F387B0,2023-11-07 10:00:00,preventive,1.08,0.899
ME_5301B41A01FA,EQUIP_EEA025F387B0,2023-12-13 00:00:00,corrective,7.75,0.817
ME_47065D60F49E,EQUIP_EF02A3E01B27,2023-03-20 11:00:00,preventive,0.46,0.964
ME_A8AB9DD7E947,EQUIP_EF02A3E01B27,2023-05-02 21:00:00,corrective,0.66,0.723
ME_5A4D1B839286,EQUIP_EF02A3E01B27,2023-10-11 11:00:00,preventive,0.71,0.932
ME_6DD041B8AABF,EQUIP_EF3BDDCAAA2B,2023-01-30 14:00:00,preventive,0.8,0.938
ME_1A81FF53D549,EQUIP_EF3BDDCAAA2B,2023-04-09 08:00:00,preventive,0.74,0.931
ME_A81BB91D2A06,EQUIP_EF3BDDCAAA2B,2023-06-01 08:00:00,preventive,1.69,0.988
ME_39B76D46B460,EQUIP_EF3BDDCAAA2B,2023-08-03 07:00:00,preventive,0.85,0.869
ME_DB6A41C8EA4A,EQUIP_EF3BDDCAAA2B,2023-09-30 15:00:00,preventive,0.93,0.971
ME_8ED5D609240A,EQUIP_EF3BDDCAAA2B,2023-11-28 09:00:00,preventive,0.75,0.961
ME_32744697A457,EQUIP_EF3BDDCAAA2B,2023-11-29 12:00:00,emergency,4.63,0.48
ME_C3903853B6AD,EQUIP_EFB51BE8B758,2023-01-31 13:00:00,preventive,0.99,0.97
ME_334537C66092,EQUIP_EFB51BE8B758,2023-04-05 10:00:00,preventive,0.86,0.867
ME_C38F0F980DEE,EQUIP_EFB51BE8B758,2023-04-10 12:00:00,emergency,11.96,0.583
ME_5C5AA8F16BAF,EQUIP_EFB51BE8B758,2023-05-29 13:00:00,preventive,1.38,0.896
ME_D0A16B9AE5E0,EQUIP_EFB51BE8B758,2023-07-04 02:00:00,emergency,4.8,0.442
ME_D184277E3325,EQUIP_EFB51BE8B758,2023-08-05 09:00:00,preventive,0.44,0.942
ME_E540E79C3973,EQUIP_EFB51BE8B758,2023-10-03 16:00:00,preventive,1.41,0.98
ME_C2E45181878A,EQUIP_EFB51BE8B758,2023-11-06 01:00:00,corrective,2.34,0.842
ME_D4004760ECC4,EQUIP_EFB51BE8B758,2023-11-14 10:00:00,corrective,2.13,0.6
ME_20E11FDD224A,EQUIP_EFB51BE8B758,2023-11-27 13:00:00,preventive,0.98,0.986
ME_5F30E5F027ED,EQUIP_F06BC8F9DEC6,2023-02-04 12:00:00,preventive,1.16,0.952
ME_E70F1B96CA31,EQUIP_F06BC8F9DEC6,2023-04-22 11:00:00,preventive,1.61,0.95
ME_BF8A4C772E10,EQUIP_F06BC8F9DEC6,2023-06-28 07:00:00,preventive,0.67,0.988
ME_42E283A6C7BB,EQUIP_F06BC8F9DEC6,2023-09-06 18:00:00,preventive,0.99,0.932
ME_8E1EE1E3ABF1,EQUIP_F06BC8F9DEC6,2023-11-16 16:00:00,preventive,1.32,0.954
ME_205750FA3AB0,EQUIP_F121D3684D08,2023-01-20 11:00:00,corrective,8.89,0.837
ME_EFF8C4943044,EQUIP_F121D3684D08,2023-02-21 15:00:00,preventive,1.19,0.882
ME_D239AA8AB5E1,EQUIP_F121D3684D08,2023-06-11 18:00:00,corrective,8.81,0.826
ME_414A904EA4BA,EQUIP_F121D3684D08,2023-06-30 11:00:00,preventive,0.96,0.974
ME_98F97EE8EE3D,EQUIP_F121D3684D08,2023-11-13 13:00:00,preventive,1.43,0.966
ME_99A544A4CBCD,EQUIP_F1BF5F0A485A,2023-02-20 14:00:00,preventive,1.02,0.948
ME_FDD55439CDF7,EQUIP_F1BF5F0A485A,2023-05-13 16:00:00,corrective,3.02,0.704
ME_F1332D0F88D0,EQUIP_F1BF5F0A485A,2023-06-18 18:00:00,preventive,0.65,0.981
ME_C2853E624686,EQUIP_F1BF5F0A485A,2023-09-10 17:00:00,corrective,3.85,0.791
ME_B3627F556983,EQUIP_F1BF5F0A485A,2023-10-27 10:00:00,preventive,0.59,0.933
ME_35E151188731,EQUIP_F1BF5F0A485A,2023-12-25 03:00:00,corrective,4.75,0.785
ME_541CDF763A27,EQUIP_F293F34C62BC,2023-01-28 07:00:00,preventive,1.34,0.921
ME_E6E8753DA969,EQUIP_F293F34C62BC,2023-04-07 12:00:00,preventive,1.16,0.935
ME_7933D98E962F,EQUIP_F293F34C62BC,2023-06-03 11:00:00,preventive,1.05,0.944
ME_9B73F3771E1A,EQUIP_F293F34C62BC,2023-08-01 17:00:00,preventive,0.38,0.966
ME_44EA1B7FB8E7,EQUIP_F293F34C62BC,2023-08-07 00:00:00,corrective,5.27,0.769
ME_399F0B2D54D2,EQUIP_F293F34C62BC,2023-10-06 11:00:00,preventive,1.52,0.915
ME_5AEAF3FE83AB,EQUIP_F293F34C62BC,2023-12-03 13:00:00,preventive,0.63,0.895
ME_724FC6B923B8,EQUIP_F3F67D0819FB,2023-02-12 18:00:00,emergency,20.58,0.55
ME_C258813FD514,EQUIP_F3F67D0819FB,2023-02-15 13:00:00,corrective,3.67,0.847
ME_0F3FDCB6CBBD,EQUIP_F3F67D0819FB,2023-04-18 07:00:00,preventive,1.02,0.952
ME_B24071C1728B,EQUIP_F3F67D0819FB,2023-10-04 10:00:00,preventive,1.08,0.947
