site_id,timestamp,dry_bulb_temp,relative_humidity,solar_irradiance,rainfall,cloud_cover,wind_speed,cooling_degree,apparent_temp,is_holiday,day_of_week,hour_of_day,month
SITE_0003,2023-10-08 18:00:00,28.78,86.63,12.03,0.0,12.9,1.66,2.78,34.89,0,7,18,10
SITE_0003,2023-10-08 19:00:00,26.0,89.9,0.0,0.0,14.8,3.16,0.0,29.73,0,7,19,10
SITE_0003,2023-10-08 20:00:00,26.07,90.6,39.83,0.0,8.2,2.99,0.07,30.04,0,7,20,10
SITE_0003,2023-10-08 21:00:00,27.06,88.32,0.0,0.0,15.6,1.55,1.06,32.37,0,7,21,10
SITE_0003,2023-10-08 22:00:00,26.25,91.48,10.7,0.0,13.8,1.26,0.25,31.63,0,7,22,10
SITE_0003,2023-10-08 23:00:00,25.55,94.0,0.0,0.0,29.6,1.71,0.0,30.48,0,7,23,10
SITE_0003,2023-10-09 00:00:00,24.88,93.84,24.23,0.0,0.0,4.51,0.0,27.43,0,1,0,10
SITE_0003,2023-10-09 01:00:00,24.69,93.32,5.49,0.0,27.8,3.14,0.0,28.04,0,1,1,10
SITE_0003,2023-10-09 02:00:00,24.14,95.68,17.24,0.4,35.6,1.34,0.0,28.68,0,1,2,10
SITE_0003,2023-10-09 03:00:00,23.62,93.93,0.0,0.0,16.6,2.21,0.0,27.09,0,1,3,10
SITE_0003,2023-10-09 04:00:00,23.58,92.89,0.0,0.0,22.8,1.57,0.0,27.37,0,1,4,10
SITE_0003,2023-10-09 05:00:00,26.21,88.04,27.61,0.0,0.0,4.27,0.21,29.08,0,1,5,10
SITE_0003,2023-10-09 06:00:00,26.16,89.67,0.0,0.0,46.7,1.9,0.16,30.84,0,1,6,10
SITE_0003,2023-10-09 07:00:00,28.22,89.14,182.6,0.0,35.3,1.58,2.22,34.34,0,1,7,10
SITE_0003,2023-10-09 08:00:00,27.69,87.68,439.55,0.0,6.0,4.45,1.69,31.28,0,1,8,10
SITE_0003,2023-10-09 09:00:00,27.95,86.05,506.19,0.0,20.6,0.87,1.95,34.01,0,1,9,10
SITE_0003,2023-10-09 10:00:00,27.21,85.3,354.84,0.0,58.7,2.61,1.21,31.51,0,1,10,10
SITE_0003,2023-10-09 11:00:00,28.09,80.19,600.39,0.0,29.4,2.1,2.09,32.64,0,1,11,10
SITE_0003,2023-10-09 12:00:00,27.76,80.69,791.64,4.47,9.6,1.35,1.76,32.71,0,1,12,10
SITE_0003,2023-10-09 13:00:00,26.65,85.24,672.28,0.0,22.3,3.11,0.65,30.27,0,1,13,10
SITE_0003,2023-10-09 14:00:00,25.88,83.58,804.98,0.0,0.8,2.98,0.0,28.97,0,1,14,10
SITE_0003,2023-10-09 15:00:00,24.65,82.77,489.85,0.0,22.9,2.73,0.0,27.19,0,1,15,10
SITE_0003,2023-10-09 16:00:00,24.25,87.43,456.14,0.0,4.4,2.26,0.0,27.38,0,1,16,10
SITE_0003,2023-10-09 17:00:00,23.2,88.36,227.13,0.0,7.3,4.48,0.0,24.33,0,1,17,10
SITE_0003,2023-10-09 18:00:00,22.01,90.93,0.0,0.0,19.1,3.72,0.0,23.32,0,1,18,10
SITE_0003,2023-10-09 19:00:00,22.6,91.25,8.17,0.0,30.9,7.58,0.0,21.53,0,1,19,10
SITE_0003,2023-10-09 20:00:00,24.14,85.28,0.0,0.0,38.7,1.64,0.0,27.44,0,1,20,10
SITE_0003,2023-10-09 21:00:00,23.35,90.22,0.96,2.21,1.2,3.89,0.0,25.15,0,1,21,10
SITE_0003,2023-10-09 22:00:00,23.05,89.0,8.26,0.0,17.8,2.83,0.0,25.32,0,1,22,10
SITE_0003,2023-10-09 23:00:00,24.09,82.6,0.0,0.0,14.2,1.99,0.0,26.85,0,1,23,10
SITE_0003,2023-10-10 00:00:00,24.42,80.02,26.78,0.0,7.5,5.2,0.0,24.84,0,2,0,10
SITE_0003,2023-10-10 01:00:00,24.29,84.49,0.0,0.0,31.7,1.23,0.0,27.87,0,2,1,10
SITE_0003,2023-10-10 02:00:00,25.01,83.41,10.44,0.0,10.5,3.07,0.0,27.56,0,2,2,10
SITE_0003,2023-10-10 03:00:00,25.66,79.14,2.35,0.77,0.0,4.77,0.0,26.9,0,2,3,10
SITE_0003,2023-10-10 04:00:00,26.37,81.0,0.0,0.0,28.5,2.66,0.37,29.66,0,2,4,10
SITE_0003,2023-10-10 05:00:00,27.27,83.16,0.0,0.0,20.2,1.79,1.27,31.93,0,2,5,10
SITE_0003,2023-10-10 06:00:00,28.36,76.44,29.93,0.0,15.8,2.07,2.36,32.62,0,2,6,10
SITE_0003,2023-10-10 07:00:00,30.2,79.26,169.17,1.64,28.2,4.21,4.2,34.44,0,2,7,10
SITE_0003,2023-10-10 08:00:00,29.23,75.55,284.43,0.0,36.7,3.55,3.23,32.83,0,2,8,10
SITE_0003,2023-10-10 09:00:00,29.18,74.84,607.79,0.54,0.0,2.58,3.18,33.34,0,2,9,10
SITE_0003,2023-10-10 10:00:00,28.77,78.06,748.03,0.0,5.0,2.99,2.77,32.83,0,2,10,10
SITE_0003,2023-10-10 11:00:00,27.19,80.97,626.96,0.0,25.4,5.16,1.19,29.18,0,2,11,10
SITE_0003,2023-10-10 12:00:00,27.6,80.53,704.6,0.0,20.2,1.43,1.6,32.38,0,2,12,10
SITE_0003,2023-10-10 13:00:00,27.06,87.48,865.12,0.0,0.1,1.45,1.06,32.34,0,2,13,10
SITE_0003,2023-10-10 14:00:00,26.71,90.3,590.59,0.0,24.9,1.99,0.71,31.73,0,2,14,10
SITE_0003,2023-10-10 15:00:00,26.33,91.63,493.84,0.0,25.2,2.59,0.33,30.85,0,2,15,10
SITE_0003,2023-10-10 16:00:00,25.81,95.15,451.66,0.0,0.0,6.46,0.0,27.69,0,2,16,10
SITE_0003,2023-10-10 17:00:00,25.87,97.04,261.77,0.0,0.0,5.61,0.0,28.59,0,2,17,10
SITE_0003,2023-10-10 18:00:00,26.09,96.38,1.53,0.0,8.1,2.52,0.09,31.04,0,2,18,10
SITE_0003,2023-10-10 19:00:00,25.54,95.69,11.78,0.0,32.4,1.9,0.0,30.51,0,2,19,10
SITE_0003,2023-10-10 20:00:00,25.76,92.56,0.0,0.29,40.5,3.04,0.0,29.72,0,2,20,10
SITE_0003,2023-10-10 21:00:00,25.09,91.02,18.16,0.0,37.9,3.5,0.0,28.18,0,2,21,10
SITE_0003,2023-10-10 22:00:00,25.53,88.63,0.0,0.0,25.3,3.25,0.0,28.79,0,2,22,10
SITE_0003,2023-10-10 23:00:00,25.17,86.72,19.78,1.04,15.5,2.35,0.0,28.66,0,2,23,10
SITE_0003,2023-10-11 00:00:00,26.14,85.22,23.56,0.0,6.7,1.25,0.14,30.77,0,3,0,10
SITE_0003,2023-10-11 01:00:00,25.48,88.7,19.94,1.13,14.8,1.53,0.0,29.92,0,3,1,10
SITE_0003,2023-10-11 02:00:00,24.08,95.05,0.0,0.0,22.5,1.32,0.0,28.53,0,3,2,10
SITE_0003,2023-10-11 03:00:00,24.43,92.94,0.0,0.0,34.5,2.51,0.0,28.04,0,3,3,10
SITE_0003,2023-10-11 04:00:00,23.87,88.58,0.0,0.0,0.0,3.18,0.0,26.27,0,3,4,10
SITE_0003,2023-10-11 05:00:00,24.96,88.64,1.69,0.0,8.9,1.84,0.0,28.89,0,3,5,10
SITE_0003,2023-10-11 06:00:00,25.41,85.6,0.0,0.0,67.5,1.75,0.0,29.33,0,3,6,10
SITE_0003,2023-10-11 07:00:00,26.33,83.88,149.26,0.0,30.2,1.07,0.33,31.04,0,3,7,10
SITE_0003,2023-10-11 08:00:00,26.85,84.83,243.45,0.0,33.5,1.6,0.85,31.59,0,3,8,10
SITE_0003,2023-10-11 09:00:00,27.13,85.87,422.05,0.0,31.1,4.32,1.13,30.25,0,3,9,10
SITE_0003,2023-10-11 10:00:00,27.09,86.08,552.63,0.0,28.4,3.98,1.09,30.45,0,3,10,10
SITE_0003,2023-10-11 11:00:00,26.7,87.21,686.02,0.0,20.5,1.32,0.7,31.83,0,3,11,10
SITE_0003,2023-10-11 12:00:00,28.37,85.16,895.65,0.0,0.0,1.71,2.37,33.99,0,3,12,10
SITE_0003,2023-10-11 13:00:00,28.79,87.8,871.08,0.0,0.0,1.43,2.79,35.22,0,3,13,10
SITE_0003,2023-10-11 14:00:00,27.24,82.22,643.21,0.71,17.1,0.91,1.24,32.38,0,3,14,10
SITE_0003,2023-10-11 15:00:00,25.74,84.66,610.86,0.0,0.0,3.92,0.0,28.22,0,3,15,10
SITE_0003,2023-10-11 16:00:00,26.25,82.71,269.88,0.0,39.7,2.05,0.25,30.1,0,3,16,10
SITE_0003,2023-10-11 17:00:00,25.82,88.26,184.38,3.41,33.7,3.92,0.0,28.73,0,3,17,10
SITE_0003,2023-10-11 18:00:00,26.34,89.11,0.0,0.0,9.7,1.71,0.34,31.2,0,3,18,10
SITE_0003,2023-10-11 19:00:00,26.75,87.39,0.0,0.0,0.0,3.22,0.75,30.6,0,3,19,10
SITE_0003,2023-10-11 20:00:00,25.51,88.33,5.87,0.0,12.6,3.56,0.0,28.51,0,3,20,10
SITE_0003,2023-10-11 21:00:00,26.53,93.32,12.53,0.0,32.8,1.06,0.53,32.44,0,3,21,10
SITE_0003,2023-10-11 22:00:00,25.71,98.44,0.0,0.0,20.9,1.32,0.0,31.49,0,3,22,10
SITE_0003,2023-10-11 23:00:00,26.29,95.62,0.0,0.0,5.6,2.41,0.29,31.36,0,3,23,10
SITE_0003,2023-10-12 00:00:00,26.97,91.95,8.36,0.0,39.5,2.12,0.97,32.25,0,4,0,10
SITE_0003,2023-10-12 01:00:00,26.0,94.9,13.23,0.0,35.2,2.62,0.0,30.66,0,4,1,10
SITE_0003,2023-10-12 02:00:00,25.24,92.1,0.0,0.0,13.3,2.71,0.0,29.08,0,4,2,10
SITE_0003,2023-10-12 03:00:00,25.42,90.88,0.0,0.0,39.5,2.06,0.0,29.69,0,4,3,10
SITE_0003,2023-10-12 04:00:00,25.59,92.07,0.0,0.0,1.3,2.05,0.0,30.09,0,4,4,10
SITE_0003,2023-10-12 05:00:00,25.76,89.82,0.0,0.39,18.5,1.35,0.0,30.61,0,4,5,10
SITE_0003,2023-10-12 06:00:00,26.55,81.28,24.07,2.52,25.1,3.54,0.55,29.36,0,4,6,10
SITE_0003,2023-10-12 07:00:00,26.6,81.36,230.02,0.0,0.0,1.24,0.6,31.05,0,4,7,10
SITE_0003,2023-10-12 08:00:00,27.4,73.77,381.53,0.0,11.3,2.52,1.4,30.49,0,4,8,10
SITE_0003,2023-10-12 09:00:00,27.76,68.71,582.02,0.0,10.2,1.35,1.76,31.24,0,4,9,10
SITE_0003,2023-10-12 10:00:00,28.94,77.24,700.0,2.61,10.4,5.82,2.94,31.01,0,4,10,10
SITE_0003,2023-10-12 11:00:00,27.84,80.41,807.28,1.57,9.5,3.0,1.84,31.65,0,4,11,10
SITE_0003,2023-10-12 12:00:00,26.42,82.33,794.73,0.0,11.2,3.62,0.42,29.22,0,4,12,10
SITE_0003,2023-10-12 13:00:00,25.51,83.56,390.29,0.0,52.8,0.6,0.0,30.07,0,4,13,10
SITE_0003,2023-10-12 14:00:00,27.09,85.54,559.54,0.0,29.1,1.24,1.09,32.31,0,4,14,10
SITE_0003,2023-10-12 15:00:00,26.33,86.1,660.79,0.0,0.0,2.43,0.33,30.34,0,4,15,10
SITE_0003,2023-10-12 16:00:00,26.53,84.62,495.49,0.0,0.0,2.38,0.53,30.52,0,4,16,10
SITE_0003,2023-10-12 17:00:00,27.09,87.45,187.54,0.36,29.2,1.11,1.09,32.62,0,4,17,10
SITE_0003,2023-10-12 18:00:00,25.31,90.25,12.04,0.0,16.3,1.14,0.0,30.09,0,4,18,10
SITE_0003,2023-10-12 19:00:00,25.19,87.29,3.92,0.0,55.7,2.25,0.0,28.82,0,4,19,10
SITE_0003,2023-10-12 20:00:00,25.21,85.38,7.92,0.0,29.8,1.29,0.0,29.32,0,4,20,10
SITE_0003,2023-10-12 21:00:00,25.0,82.44,3.06,0.0,22.8,2.61,0.0,27.77,0,4,21,10
SITE_0003,2023-10-12 22:00:00,24.5,84.47,0.77,0.0,0.0,1.58,0.0,27.94,0,4,22,10
SITE_0003,2023-10-12 23:00:00,25.01,86.33,27.96,0.0,9.5,0.66,0.0,29.55,0,4,23,10
SITE_0003,2023-10-13 00:00:00,24.39,84.05,4.77,0.0,27.8,1.6,0.0,27.72,0,5,0,10
SITE_0003,2023-10-13 01:00:00,24.05,87.06,22.86,0.0,5.7,1.38,0.0,27.66,0,5,1,10
SITE_0003,2023-10-13 02:00:00,23.77,89.05,0.0,0.0,48.7,2.35,0.0,26.75,0,5,2,10
SITE_0003,2023-10-13 03:00:00,23.76,83.15,38.97,0.0,36.0,5.8,0.0,23.75,0,5,3,10
SITE_0003,2023-10-13 04:00:00,24.55,89.01,0.0,0.0,34.1,1.21,0.0,28.73,0,5,4,10
SITE_0003,2023-10-13 05:00:00,24.75,81.52,0.0,0.0,17.9,2.34,0.0,27.48,0,5,5,10
SITE_0003,2023-10-13 06:00:00,25.55,84.91,0.0,0.0,24.1,1.23,0.0,29.83,0,5,6,10
SITE_0003,2023-10-13 07:00:00,25.43,87.41,137.59,0.0,23.3,2.97,0.0,28.7,0,5,7,10
SITE_0003,2023-10-13 08:00:00,27.74,83.46,323.09,0.0,28.9,3.09,1.74,31.8,0,5,8,10
SITE_0003,2023-10-13 09:00:00,29.36,78.3,482.84,0.0,20.3,1.51,3.36,34.84,0,5,9,10
SITE_0003,2023-10-13 10:00:00,29.1,78.23,383.86,0.0,53.1,1.31,3.1,34.55,0,5,10,10
SITE_0003,2023-10-13 11:00:00,29.7,82.07,620.31,0.0,29.5,2.29,3.7,35.35,0,5,11,10
SITE_0003,2023-10-13 12:00:00,28.52,80.56,657.62,1.33,28.7,2.26,2.52,33.26,0,5,12,10
SITE_0003,2023-10-13 13:00:00,27.64,83.17,803.31,0.0,2.6,1.91,1.64,32.43,0,5,13,10
SITE_0003,2023-10-13 14:00:00,27.33,80.34,481.01,0.0,31.5,7.03,1.33,28.02,0,5,14,10
SITE_0003,2023-10-13 15:00:00,27.28,78.6,595.34,0.0,6.1,1.85,1.28,31.36,0,5,15,10
SITE_0003,2023-10-13 16:00:00,26.48,82.52,249.27,0.0,39.7,1.51,0.48,30.81,0,5,16,10
SITE_0003,2023-10-13 17:00:00,25.95,86.7,187.42,0.0,22.0,2.64,0.0,29.66,0,5,17,10
SITE_0003,2023-10-13 18:00:00,25.41,93.44,0.0,0.0,32.9,5.88,0.0,27.27,0,5,18,10
SITE_0003,2023-10-13 19:00:00,24.38,93.94,51.22,0.9,12.4,2.51,0.0,28.06,0,5,19,10
SITE_0003,2023-10-13 20:00:00,25.13,92.32,0.0,0.0,4.2,5.68,0.0,26.85,0,5,20,10
SITE_0003,2023-10-13 21:00:00,25.93,94.06,0.0,1.54,0.0,2.42,0.0,30.59,0,5,21,10
SITE_0003,2023-10-13 22:00:00,25.06,89.31,14.73,0.0,7.7,0.97,0.0,29.72,0,5,22,10
SITE_0003,2023-10-13 23:00:00,25.51,86.11,0.0,0.0,39.1,2.12,0.0,29.28,0,5,23,10
SITE_0003,2023-10-14 00:00:00,25.68,85.39,5.05,0.0,2.7,2.26,0.0,29.36,0,6,0,10
SITE_0003,2023-10-14 01:00:00,25.99,85.63,0.0,0.0,2.3,2.24,0.0,29.89,0,6,1,10
SITE_0003,2023-10-14 02:00:00,25.14,86.09,0.0,0.0,39.5,1.54,0.0,29.11,0,6,2,10
SITE_0003,2023-10-14 03:00:00,26.15,79.15,28.56,0.0,26.7,3.19,0.15,28.75,0,6,3,10
SITE_0003,2023-10-14 04:00:00,25.95,82.31,7.7,0.0,19.4,6.22,0.0,26.67,0,6,4,10
SITE_0003,2023-10-14 05:00:00,27.51,73.62,0.0,0.0,24.6,1.22,1.51,31.55,0,6,5,10
SITE_0003,2023-10-14 06:00:00,27.47,75.96,3.67,0.0,24.1,7.87,1.47,27.12,0,6,6,10
SITE_0003,2023-10-14 07:00:00,27.94,75.28,243.56,0.0,0.0,2.92,1.94,31.22,0,6,7,10
SITE_0003,2023-10-14 08:00:00,29.22,71.94,376.3,0.0,14.2,2.77,3.22,32.88,0,6,8,10
SITE_0003,2023-10-14 09:00:00,29.48,73.08,516.89,0.0,17.8,2.3,3.48,33.77,0,6,9,10
SITE_0003,2023-10-14 10:00:00,28.55,72.49,604.99,0.0,21.9,2.7,2.55,31.97,0,6,10,10
SITE_0003,2023-10-14 11:00:00,27.17,75.36,795.93,0.0,11.0,1.18,1.17,31.27,0,6,11,10
SITE_0003,2023-10-14 12:00:00,27.19,79.03,879.13,0.0,3.9,2.07,1.19,31.11,0,6,12,10
SITE_0003,2023-10-14 13:00:00,27.93,82.89,862.46,0.0,0.0,3.95,1.93,31.43,0,6,13,10
SITE_0003,2023-10-14 14:00:00,28.09,84.62,690.8,0.0,13.9,1.25,2.09,33.79,0,6,14,10
SITE_0003,2023-10-14 15:00:00,27.93,84.67,503.95,0.0,29.7,5.96,1.93,30.24,0,6,15,10
SITE_0003,2023-10-14 16:00:00,27.14,89.11,339.09,0.0,16.7,1.44,1.14,32.67,0,6,16,10
SITE_0003,2023-10-14 17:00:00,26.57,90.25,224.39,0.0,11.2,1.3,0.57,31.98,0,6,17,10
SITE_0003,2023-10-14 18:00:00,26.9,88.47,0.0,0.0,7.3,2.02,0.9,31.8,0,6,18,10
SITE_0003,2023-10-14 19:00:00,26.43,93.76,42.3,0.0,17.6,1.9,0.43,31.73,0,6,19,10
SITE_0003,2023-10-14 20:00:00,26.36,89.6,0.0,0.0,16.6,1.17,0.36,31.66,0,6,20,10
SITE_0003,2023-10-14 21:00:00,26.78,96.94,16.89,0.0,10.0,1.57,0.78,32.9,0,6,21,10
SITE_0003,2023-10-14 22:00:00,26.24,96.19,17.3,0.0,1.2,4.48,0.24,29.89,0,6,22,10
SITE_0003,2023-10-14 23:00:00,26.11,93.49,0.0,0.38,0.0,1.89,0.11,31.19,0,6,23,10
SITE_0003,2023-10-15 00:00:00,26.84,95.53,48.51,3.31,5.6,1.34,0.84,33.0,0,7,0,10
SITE_0003,2023-10-15 01:00:00,28.04,100.0,15.39,0.0,14.4,2.6,2.04,34.68,0,7,1,10
SITE_0003,2023-10-15 02:00:00,28.01,95.83,0.23,0.0,12.7,2.31,2.01,34.31,0,7,2,10
SITE_0003,2023-10-15 03:00:00,28.31,94.4,0.0,0.0,8.9,2.3,2.31,34.65,0,7,3,10
SITE_0003,2023-10-15 04:00:00,28.26,84.04,8.31,0.0,21.9,3.21,2.26,32.62,0,7,4,10
SITE_0003,2023-10-15 05:00:00,28.73,82.25,44.12,1.56,16.0,1.7,2.73,34.21,0,7,5,10
SITE_0003,2023-10-15 06:00:00,28.65,81.53,0.0,0.0,0.0,1.44,2.65,34.17,0,7,6,10
SITE_0003,2023-10-15 07:00:00,29.76,82.62,177.41,5.85,5.7,2.61,3.76,35.3,0,7,7,10
SITE_0003,2023-10-15 08:00:00,27.5,87.6,390.85,0.0,17.4,5.83,1.5,30.0,0,7,8,10
SITE_0003,2023-10-15 09:00:00,27.96,88.84,582.73,0.0,10.3,2.87,1.96,32.97,0,7,9,10
SITE_0003,2023-10-15 10:00:00,27.04,89.78,775.93,0.0,0.9,4.06,1.04,30.75,0,7,10,10
SITE_0003,2023-10-15 11:00:00,27.54,90.13,868.76,0.0,0.0,0.92,1.54,33.81,0,7,11,10
SITE_0003,2023-10-15 12:00:00,27.37,85.94,452.93,0.0,47.5,4.38,1.37,30.6,0,7,12,10
SITE_0003,2023-10-15 13:00:00,28.36,78.84,532.56,0.0,39.4,1.19,2.36,33.54,0,7,13,10
SITE_0003,2023-10-15 14:00:00,27.84,78.8,755.93,0.0,5.0,1.66,1.84,32.38,0,7,14,10
SITE_0003,2023-10-15 15:00:00,27.94,80.67,493.13,0.77,17.8,1.68,1.94,32.76,0,7,15,10
SITE_0003,2023-10-15 16:00:00,26.12,81.9,382.07,0.0,19.6,3.18,0.12,29.02,0,7,16,10
SITE_0003,2023-10-15 17:00:00,25.35,86.42,201.25,0.0,21.6,1.47,0.0,29.52,0,7,17,10
SITE_0003,2023-10-15 18:00:00,25.22,89.65,14.07,0.0,25.2,4.09,0.0,27.82,0,7,18,10
SITE_0003,2023-10-15 19:00:00,25.61,89.57,2.54,0.0,20.6,1.76,0.0,30.06,0,7,19,10
SITE_0003,2023-10-15 20:00:00,24.26,87.56,0.0,0.0,11.1,2.18,0.0,27.47,0,7,20,10
SITE_0003,2023-10-15 21:00:00,24.28,91.45,0.0,0.0,14.9,2.24,0.0,27.84,0,7,21,10
SITE_0003,2023-10-15 22:00:00,23.58,88.58,2.35,0.5,18.2,1.85,0.0,26.77,0,7,22,10
SITE_0003,2023-10-15 23:00:00,24.11,89.18,11.11,0.0,39.4,1.67,0.0,27.75,0,7,23,10
SITE_0003,2023-10-16 00:00:00,23.28,82.29,35.91,0.0,1.3,1.5,0.0,25.97,0,1,0,10
SITE_0003,2023-10-16 01:00:00,23.95,81.54,0.0,2.37,14.5,2.13,0.0,26.44,0,1,1,10
SITE_0003,2023-10-16 02:00:00,23.32,81.85,3.62,0.0,19.6,1.72,0.0,25.83,0,1,2,10
SITE_0003,2023-10-16 03:00:00,24.85,86.08,1.1,0.0,30.6,5.17,0.0,26.12,0,1,3,10
SITE_0003,2023-10-16 04:00:00,25.94,88.32,0.0,0.0,7.4,3.29,0.0,29.37,0,1,4,10
SITE_0003,2023-10-16 05:00:00,26.56,86.37,0.0,0.0,0.0,2.03,0.56,31.01,0,1,5,10
SITE_0003,2023-10-16 06:00:00,27.67,84.34,20.2,2.37,25.6,2.46,1.67,32.23,0,1,6,10
SITE_0003,2023-10-16 07:00:00,28.78,82.54,219.49,0.0,12.6,2.69,2.78,33.63,0,1,7,10
SITE_0003,2023-10-16 08:00:00,28.72,81.51,445.15,0.0,6.0,1.64,2.72,34.14,0,1,8,10
SITE_0003,2023-10-16 09:00:00,28.09,84.95,644.23,0.0,0.0,3.1,2.09,32.54,0,1,9,10
SITE_0003,2023-10-16 10:00:00,27.54,83.78,660.19,0.0,15.5,2.16,1.54,32.17,0,1,10,10
SITE_0003,2023-10-16 11:00:00,27.05,81.49,542.09,0.0,39.5,1.72,1.05,31.43,0,1,11,10
SITE_0003,2023-10-16 12:00:00,26.01,88.35,527.52,0.0,40.3,5.72,0.01,27.78,0,1,12,10
SITE_0003,2023-10-16 13:00:00,25.22,84.38,480.38,0.0,43.9,2.79,0.0,28.18,0,1,13,10
SITE_0003,2023-10-16 14:00:00,24.91,86.18,671.55,1.54,16.2,2.69,0.0,27.96,0,1,14,10
SITE_0003,2023-10-16 15:00:00,26.23,88.87,390.58,0.0,41.3,7.78,0.23,26.75,0,1,15,10
SITE_0003,2023-10-16 16:00:00,26.59,82.14,385.58,0.0,14.1,1.37,0.59,31.04,0,1,16,10
SITE_0003,2023-10-16 17:00:00,26.85,86.96,148.78,0.0,29.8,1.94,0.85,31.6,0,1,17,10
SITE_0003,2023-10-16 18:00:00,27.22,91.22,10.03,0.0,49.2,4.16,1.22,31.15,0,1,18,10
SITE_0003,2023-10-16 19:00:00,26.05,90.15,0.0,0.0,0.0,2.19,0.05,30.52,0,1,19,10
SITE_0003,2023-10-16 20:00:00,26.62,88.94,27.42,0.0,0.0,2.9,0.62,30.79,0,1,20,10
SITE_0003,2023-10-16 21:00:00,25.66,85.86,16.01,0.0,18.2,4.59,0.0,27.75,0,1,21,10
SITE_0003,2023-10-16 22:00:00,25.39,84.24,0.0,0.0,11.6,4.16,0.0,27.46,0,1,22,10
SITE_0003,2023-10-16 23:00:00,24.87,84.43,0.0,0.0,0.0,6.59,0.0,24.99,0,1,23,10
SITE_0003,2023-10-17 00:00:00,24.85,84.47,0.0,0.0,0.0,3.58,0.0,27.07,0,2,0,10
SITE_0003,2023-10-17 01:00:00,24.74,82.49,4.67,0.0,11.1,3.77,0.0,26.57,0,2,1,10
SITE_0003,2023-10-17 02:00:00,23.96,88.82,10.62,0.0,16.4,1.87,0.0,27.35,0,2,2,10
SITE_0003,2023-10-17 03:00:00,25.01,86.4,0.0,0.0,12.6,1.63,0.0,28.88,0,2,3,10
SITE_0003,2023-10-17 04:00:00,26.9,82.6,0.0,0.0,0.0,3.52,0.9,30.07,0,2,4,10
SITE_0003,2023-10-17 05:00:00,27.3,81.63,16.4,0.0,25.7,1.77,1.3,31.8,0,2,5,10
SITE_0003,2023-10-17 06:00:00,27.87,79.07,0.0,2.38,18.4,1.9,1.87,32.3,0,2,6,10
SITE_0003,2023-10-17 07:00:00,28.06,79.43,193.66,0.0,18.4,1.14,2.06,33.17,0,2,7,10
SITE_0003,2023-10-17 08:00:00,28.96,76.84,477.32,0.0,0.1,1.8,2.96,33.8,0,2,8,10
SITE_0003,2023-10-17 09:00:00,28.28,72.01,419.68,0.0,33.5,4.87,2.28,29.97,0,2,9,10
SITE_0003,2023-10-17 10:00:00,28.52,73.66,669.57,0.0,14.8,5.15,2.52,30.35,0,2,10,10
SITE_0003,2023-10-17 11:00:00,27.49,76.51,661.82,0.0,22.8,1.98,1.49,31.34,0,2,11,10
SITE_0003,2023-10-17 12:00:00,27.57,78.94,576.11,3.36,32.0,3.24,1.57,30.87,0,2,12,10
SITE_0003,2023-10-17 13:00:00,27.19,80.43,849.0,0.0,3.1,2.03,1.19,31.31,0,2,13,10
SITE_0003,2023-10-17 14:00:00,27.27,76.94,606.92,0.0,16.8,2.42,1.27,30.74,0,2,14,10
SITE_0003,2023-10-17 15:00:00,27.62,80.15,581.8,0.0,12.0,2.55,1.62,31.58,0,2,15,10
SITE_0003,2023-10-17 16:00:00,26.31,82.51,356.41,0.0,11.1,1.66,0.31,30.44,0,2,16,10
SITE_0003,2023-10-17 17:00:00,26.48,82.26,219.61,0.79,0.6,1.69,0.48,30.65,0,2,17,10
SITE_0003,2023-10-17 18:00:00,25.21,89.52,10.32,0.0,16.9,4.91,0.0,27.22,0,2,18,10
SITE_0003,2023-10-17 19:00:00,25.03,88.03,64.48,0.0,16.9,3.41,0.0,27.83,0,2,19,10
SITE_0003,2023-10-17 20:00:00,25.5,92.88,3.87,0.0,24.4,3.35,0.0,29.13,0,2,20,10
SITE_0003,2023-10-17 21:00:00,25.95,90.43,0.0,0.0,12.9,1.93,0.0,30.57,0,2,21,10
SITE_0003,2023-10-17 22:00:00,27.86,92.06,14.87,0.0,30.3,1.2,1.86,34.37,0,2,22,10
SITE_0003,2023-10-17 23:00:00,28.08,88.8,0.0,0.0,13.6,4.06,2.08,32.33,0,2,23,10
SITE_0003,2023-10-18 00:00:00,27.87,88.09,0.0,0.0,11.2,2.04,1.87,33.31,0,3,0,10
SITE_0003,2023-10-18 01:00:00,26.18,92.68,23.91,0.0,61.7,2.19,0.18,31.01,0,3,1,10
SITE_0003,2023-10-18 02:00:00,26.24,93.01,18.6,0.0,6.6,1.97,0.24,31.29,0,3,2,10
SITE_0003,2023-10-18 03:00:00,26.02,90.3,22.78,0.0,28.1,7.02,0.02,27.1,0,3,3,10
SITE_0003,2023-10-18 04:00:00,26.01,88.24,0.0,0.0,15.3,1.81,0.01,30.51,0,3,4,10
SITE_0003,2023-10-18 05:00:00,27.42,87.05,0.0,1.76,55.1,1.92,1.42,32.54,0,3,5,10
SITE_0003,2023-10-18 06:00:00,28.2,85.14,17.19,2.12,8.6,2.71,2.2,33.01,0,3,6,10
SITE_0003,2023-10-18 07:00:00,28.48,84.24,218.21,1.78,12.5,4.38,2.48,32.18,0,3,7,10
SITE_0003,2023-10-18 08:00:00,28.86,84.85,228.74,0.0,52.8,2.91,2.86,33.91,0,3,8,10
