site_id,timestamp,tou_period,price_per_kwh,demand_charge_flag,dynamic_price_event_flag,carbon_intensity
SITE_0004,2023-01-14 15:00:00,shoulder,0.0895,1,0,0.5151
SITE_0004,2023-01-14 16:00:00,shoulder,0.089,1,0,0.5463
SITE_0004,2023-01-14 17:00:00,peak,0.1385,1,0,0.5061
SITE_0004,2023-01-14 18:00:00,peak,0.1396,1,0,0.4803
SITE_0004,2023-01-14 19:00:00,peak,0.1409,1,0,0.5098
SITE_0004,2023-01-14 20:00:00,peak,0.1383,1,0,0.4905
SITE_0004,2023-01-14 21:00:00,peak,0.1426,1,0,0.5234
SITE_0004,2023-01-14 22:00:00,shoulder,0.0885,0,0,0.5284
SITE_0004,2023-01-14 23:00:00,off_peak,0.0544,0,0,0.4805
SITE_0004,2023-01-15 00:00:00,off_peak,0.0555,0,0,0.5009
SITE_0004,2023-01-15 01:00:00,off_peak,0.0552,0,0,0.468
SITE_0004,2023-01-15 02:00:00,off_peak,0.0557,0,0,0.5388
SITE_0004,2023-01-15 03:00:00,off_peak,0.0547,0,0,0.5214
SITE_0004,2023-01-15 04:00:00,off_peak,0.054,0,0,0.5031
SITE_0004,2023-01-15 05:00:00,off_peak,0.056,0,0,0.5076
SITE_0004,2023-01-15 06:00:00,off_peak,0.0554,0,0,0.5072
SITE_0004,2023-01-15 07:00:00,shoulder,0.0886,0,0,0.4895
SITE_0004,2023-01-15 08:00:00,shoulder,0.0904,0,0,0.5495
SITE_0004,2023-01-15 09:00:00,peak,0.1395,1,0,0.5112
SITE_0004,2023-01-15 10:00:00,peak,0.1405,1,0,0.518
SITE_0004,2023-01-15 11:00:00,peak,0.142,1,0,0.4879
SITE_0004,2023-01-15 12:00:00,peak,0.1421,1,0,0.484
SITE_0004,2023-01-15 13:00:00,shoulder,0.0892,1,0,0.5007
SITE_0004,2023-01-15 14:00:00,shoulder,0.0893,1,0,0.5091
SITE_0004,2023-01-15 15:00:00,shoulder,0.0909,1,0,0.5031
SITE_0004,2023-01-15 16:00:00,shoulder,0.0908,1,0,0.4953
SITE_0004,2023-01-15 17:00:00,peak,0.1411,1,0,0.5049
SITE_0004,2023-01-15 18:00:00,peak,0.1392,1,0,0.5262
SITE_0004,2023-01-15 19:00:00,peak,0.1379,1,0,0.5026
SITE_0004,2023-01-15 20:00:00,peak,0.1393,1,0,0.4791
SITE_0004,2023-01-15 21:00:00,peak,0.1375,1,0,0.4675
SITE_0004,2023-01-15 22:00:00,shoulder,0.0915,0,0,0.5298
SITE_0004,2023-01-15 23:00:00,off_peak,0.0557,0,0,0.5227
SITE_0004,2023-01-16 00:00:00,off_peak,0.0558,0,0,0.4859
SITE_0004,2023-01-16 01:00:00,off_peak,0.0547,0,0,0.5034
SITE_0004,2023-01-16 02:00:00,off_peak,0.055,0,0,0.5326
SITE_0004,2023-01-16 03:00:00,off_peak,0.0543,0,0,0.5052
SITE_0004,2023-01-16 04:00:00,off_peak,0.0558,0,0,0.4766
SITE_0004,2023-01-16 05:00:00,off_peak,0.0552,0,0,0.5377
SITE_0004,2023-01-16 06:00:00,off_peak,0.056,0,0,0.494
SITE_0004,2023-01-16 07:00:00,shoulder,0.0892,0,0,0.489
SITE_0004,2023-01-16 08:00:00,shoulder,0.0901,0,0,0.512
SITE_0004,2023-01-16 09:00:00,peak,0.1403,1,0,0.5049
SITE_0004,2023-01-16 10:00:00,peak,0.1395,1,0,0.4601
SITE_0004,2023-01-16 11:00:00,peak,0.1413,1,0,0.5199
SITE_0004,2023-01-16 12:00:00,peak,0.1417,1,0,0.4653
SITE_0004,2023-01-16 13:00:00,shoulder,0.0898,1,0,0.5054
SITE_0004,2023-01-16 14:00:00,shoulder,0.0902,1,0,0.5173
SITE_0004,2023-01-16 15:00:00,shoulder,0.0884,1,0,0.4959
SITE_0004,2023-01-16 16:00:00,shoulder,0.0892,1,0,0.5072
SITE_0004,2023-01-16 17:00:00,peak,0.1411,1,0,0.4938
SITE_0004,2023-01-16 18:00:00,peak,0.14,1,0,0.5159
SITE_0004,2023-01-16 19:00:00,peak,0.1414,1,0,0.505
SITE_0004,2023-01-16 20:00:00,peak,0.1414,1,0,0.4941
SITE_0004,2023-01-16 21:00:00,peak,0.1416,1,0,0.4879
SITE_0004,2023-01-16 22:00:00,shoulder,0.0898,0,0,0.5211
SITE_0004,2023-01-16 23:00:00,off_peak,0.0558,0,0,0.4568
SITE_0004,2023-01-17 00:00:00,off_peak,0.0552,0,0,0.4962
SITE_0004,2023-01-17 01:00:00,off_peak,0.0547,0,0,0.5064
SITE_0004,2023-01-17 02:00:00,off_peak,0.0557,0,0,0.4814
SITE_0004,2023-01-17 03:00:00,off_peak,0.054,0,0,0.4769
SITE_0004,2023-01-17 04:00:00,off_peak,0.0542,0,0,0.4923
SITE_0004,2023-01-17 05:00:00,off_peak,0.0545,0,0,0.5177
SITE_0004,2023-01-17 06:00:00,off_peak,0.0561,0,0,0.4792
SITE_0004,2023-01-17 07:00:00,shoulder,0.0886,0,0,0.5076
SITE_0004,2023-01-17 08:00:00,shoulder,0.0897,0,0,0.4707
SITE_0004,2023-01-17 09:00:00,peak,0.1402,1,0,0.508
SITE_0004,2023-01-17 10:00:00,peak,0.1392,1,0,0.5022
SITE_0004,2023-01-17 11:00:00,peak,0.1425,1,0,0.5287
SITE_0004,2023-01-17 12:00:00,peak,0.1425,1,0,0.5025
SITE_0004,2023-01-17 13:00:00,shoulder,0.0908,1,0,0.533
SITE_0004,2023-01-17 14:00:00,shoulder,0.0883,1,0,0.5111
SITE_0004,2023-01-17 15:00:00,shoulder,0.089,1,0,0.5111
SITE_0004,2023-01-17 16:00:00,shoulder,0.0912,1,0,0.5105
SITE_0004,2023-01-17 17:00:00,peak,0.1412,1,0,0.4949
SITE_0004,2023-01-17 18:00:00,peak,0.1391,1,0,0.5065
SITE_0004,2023-01-17 19:00:00,peak,0.1425,1,0,0.5139
SITE_0004,2023-01-17 20:00:00,peak,0.1416,1,0,0.5029
SITE_0004,2023-01-17 21:00:00,peak,0.1383,1,0,0.5
SITE_0004,2023-01-17 22:00:00,shoulder,0.0915,0,0,0.5162
SITE_0004,2023-01-17 23:00:00,off_peak,0.055,0,0,0.4856
SITE_0004,2023-01-18 00:00:00,off_peak,0.0556,0,0,0.5123
SITE_0004,2023-01-18 01:00:00,off_peak,0.0555,0,0,0.5035
SITE_0004,2023-01-18 02:00:00,off_peak,0.0558,0,0,0.4808
SITE_0004,2023-01-18 03:00:00,off_peak,0.054,0,0,0.497
SITE_0004,2023-01-18 04:00:00,off_peak,0.0553,0,0,0.5212
SITE_0004,2023-01-18 05:00:00,off_peak,0.0547,0,0,0.5019
SITE_0004,2023-01-18 06:00:00,off_peak,0.0559,0,0,0.5156
SITE_0004,2023-01-18 07:00:00,shoulder,0.0895,0,0,0.5157
SITE_0004,2023-01-18 08:00:00,shoulder,0.0907,0,0,0.5161
SITE_0004,2023-01-18 09:00:00,peak,0.1388,1,0,0.4775
SITE_0004,2023-01-18 10:00:00,peak,0.139,1,0,0.5001
SITE_0004,2023-01-18 11:00:00,peak,0.1417,1,0,0.5402
SITE_0004,2023-01-18 12:00:00,peak,0.1428,1,0,0.5219
SITE_0004,2023-01-18 13:00:00,shoulder,0.0893,1,0,0.5196
SITE_0004,2023-01-18 14:00:00,shoulder,0.0906,1,0,0.5031
SITE_0004,2023-01-18 15:00:00,shoulder,0.0918,1,0,0.4872
SITE_0004,2023-01-18 16:00:00,shoulder,0.0896,1,0,0.4791
SITE_0004,2023-01-18 17:00:00,peak,0.1375,1,0,0.5027
SITE_0004,2023-01-18 18:00:00,peak,0.1405,1,0,0.5188
SITE_0004,2023-01-18 19:00:00,peak,0.1424,1,0,0.5387
SITE_0004,2023-01-18 20:00:00,peak,0.1401,1,0,0.486
SITE_0004,2023-01-18 21:00:00,peak,0.1417,1,0,0.5187
SITE_0004,2023-01-18 22:00:00,shoulder,0.0908,0,0,0.4933
SITE_0004,2023-01-18 23:00:00,off_peak,0.0558,0,0,0.5142
SITE_0004,2023-01-19 00:00:00,off_peak,0.0553,0,0,0.5039
SITE_0004,2023-01-19 01:00:00,off_peak,0.0544,0,0,0.4958
SITE_0004,2023-01-19 02:00:00,off_peak,0.0555,0,0,0.5173
SITE_0004,2023-01-19 03:00:00,off_peak,0.0543,0,0,0.4839
SITE_0004,2023-01-19 04:00:00,off_peak,0.0545,0,0,0.5191
SITE_0004,2023-01-19 05:00:00,off_peak,0.055,0,0,0.5161
SITE_0004,2023-01-19 06:00:00,off_peak,0.0544,0,0,0.4833
SITE_0004,2023-01-19 07:00:00,shoulder,0.0911,0,0,0.4793
SITE_0004,2023-01-19 08:00:00,shoulder,0.0906,0,0,0.5221
SITE_0004,2023-01-19 09:00:00,peak,0.1387,1,0,0.5018
SITE_0004,2023-01-19 10:00:00,peak,0.1394,1,0,0.5059
SITE_0004,2023-01-19 11:00:00,peak,0.1385,1,0,0.4818
SITE_0004,2023-01-19 12:00:00,peak,0.1404,1,0,0.5058
SITE_0004,2023-01-19 13:00:00,shoulder,0.0889,1,0,0.4873
SITE_0004,2023-01-19 14:00:00,shoulder,0.0902,1,0,0.5311
SITE_0004,2023-01-19 15:00:00,shoulder,0.0898,1,0,0.5237
SITE_0004,2023-01-19 16:00:00,shoulder,0.0882,1,0,0.4956
SITE_0004,2023-01-19 17:00:00,peak,0.1396,1,0,0.4943
SITE_0004,2023-01-19 18:00:00,peak,0.1423,1,0,0.5253
SITE_0004,2023-01-19 19:00:00,peak,0.1417,1,0,0.4975
SITE_0004,2023-01-19 20:00:00,peak,0.1375,1,0,0.4811
SITE_0004,2023-01-19 21:00:00,peak,0.1405,1,0,0.5312
SITE_0004,2023-01-19 22:00:00,shoulder,0.0888,0,0,0.4944
SITE_0004,2023-01-19 23:00:00,off_peak,0.0552,0,0,0.5121
SITE_0004,2023-01-20 00:00:00,off_peak,0.054,0,0,0.4939
SITE_0004,2023-01-20 01:00:00,off_peak,0.0555,0,0,0.5166
SITE_0004,2023-01-20 02:00:00,off_peak,0.0558,0,0,0.4935
SITE_0004,2023-01-20 03:00:00,off_peak,0.0553,0,0,0.5197
SITE_0004,2023-01-20 04:00:00,off_peak,0.0551,0,0,0.4773
SITE_0004,2023-01-20 05:00:00,off_peak,0.0544,0,0,0.5105
SITE_0004,2023-01-20 06:00:00,off_peak,0.0544,0,0,0.5042
SITE_0004,2023-01-20 07:00:00,shoulder,0.0917,0,0,0.5519
SITE_0004,2023-01-20 08:00:00,shoulder,0.0889,0,0,0.5366
SITE_0004,2023-01-20 09:00:00,peak,0.1394,1,0,0.5054
SITE_0004,2023-01-20 10:00:00,peak,0.1415,1,0,0.4879
SITE_0004,2023-01-20 11:00:00,peak,0.1376,1,0,0.4918
SITE_0004,2023-01-20 12:00:00,peak,0.1401,1,0,0.5097
SITE_0004,2023-01-20 13:00:00,shoulder,0.0893,1,0,0.5467
SITE_0004,2023-01-20 14:00:00,shoulder,0.0892,1,0,0.5126
SITE_0004,2023-01-20 15:00:00,shoulder,0.0886,1,0,0.5171
SITE_0004,2023-01-20 16:00:00,shoulder,0.0907,1,0,0.4747
SITE_0004,2023-01-20 17:00:00,peak,0.1405,1,0,0.4994
SITE_0004,2023-01-20 18:00:00,peak,0.1413,1,0,0.4953
SITE_0004,2023-01-20 19:00:00,peak,0.1372,1,0,0.5239
SITE_0004,2023-01-20 20:00:00,peak,0.1397,1,0,0.5296
SITE_0004,2023-01-20 21:00:00,peak,0.138,1,0,0.5179
SITE_0004,2023-01-20 22:00:00,shoulder,0.0889,0,0,0.5185
SITE_0004,2023-01-20 23:00:00,off_peak,0.0549,0,0,0.5216
SITE_0004,2023-01-21 00:00:00,off_peak,0.0555,0,0,0.5066
SITE_0004,2023-01-21 01:00:00,off_peak,0.0544,0,0,0.4992
SITE_0004,2023-01-21 02:00:00,off_peak,0.0561,0,0,0.4863
SITE_0004,2023-01-21 03:00:00,off_peak,0.0552,0,0,0.5191
SITE_0004,2023-01-21 04:00:00,off_peak,0.0558,0,0,0.4783
SITE_0004,2023-01-21 05:00:00,off_peak,0.0554,0,0,0.4799
SITE_0004,2023-01-21 06:00:00,off_peak,0.0545,0,0,0.5251
SITE_0004,2023-01-21 07:00:00,shoulder,0.0907,0,0,0.5122
SITE_0004,2023-01-21 08:00:00,shoulder,0.0886,0,0,0.4983
SITE_0004,2023-01-21 09:00:00,peak,0.1424,1,0,0.4916
SITE_0004,2023-01-21 10:00:00,peak,0.1414,1,0,0.5049
SITE_0004,2023-01-21 11:00:00,peak,0.138,1,0,0.5112
SITE_0004,2023-01-21 12:00:00,peak,0.1417,1,0,0.5242
SITE_0004,2023-01-21 13:00:00,shoulder,0.0901,1,0,0.545
SITE_0004,2023-01-21 14:00:00,shoulder,0.0899,1,0,0.4942
SITE_0004,2023-01-21 15:00:00,shoulder,0.0897,1,0,0.5194
SITE_0004,2023-01-21 16:00:00,shoulder,0.0905,1,0,0.4879
SITE_0004,2023-01-21 17:00:00,peak,0.1392,1,0,0.5145
SITE_0004,2023-01-21 18:00:00,peak,0.1377,1,0,0.5441
SITE_0004,2023-01-21 19:00:00,peak,0.1424,1,0,0.4865
SITE_0004,2023-01-21 20:00:00,peak,0.1392,1,0,0.5035
SITE_0004,2023-01-21 21:00:00,peak,0.1414,1,0,0.5105
SITE_0004,2023-01-21 22:00:00,shoulder,0.0911,0,0,0.5159
SITE_0004,2023-01-21 23:00:00,off_peak,0.0557,0,0,0.5427
SITE_0004,2023-01-22 00:00:00,off_peak,0.0559,0,0,0.5213
SITE_0004,2023-01-22 01:00:00,off_peak,0.0551,0,0,0.5265
SITE_0004,2023-01-22 02:00:00,off_peak,0.0551,0,0,0.497
SITE_0004,2023-01-22 03:00:00,off_peak,0.0554,0,0,0.4797
SITE_0004,2023-01-22 04:00:00,off_peak,0.0556,0,0,0.5069
SITE_0004,2023-01-22 05:00:00,off_peak,0.0551,0,0,0.5313
SITE_0004,2023-01-22 06:00:00,off_peak,0.0548,0,0,0.5008
SITE_0004,2023-01-22 07:00:00,shoulder,0.0887,0,0,0.513
SITE_0004,2023-01-22 08:00:00,shoulder,0.0897,0,0,0.5098
SITE_0004,2023-01-22 09:00:00,peak,0.142,1,0,0.5603
SITE_0004,2023-01-22 10:00:00,peak,0.14,1,0,0.5454
SITE_0004,2023-01-22 11:00:00,peak,0.1409,1,0,0.5341
SITE_0004,2023-01-22 12:00:00,peak,0.1397,1,0,0.515
SITE_0004,2023-01-22 13:00:00,shoulder,0.089,1,0,0.4863
SITE_0004,2023-01-22 14:00:00,shoulder,0.0909,1,0,0.5308
SITE_0004,2023-01-22 15:00:00,shoulder,0.0902,1,0,0.53
SITE_0004,2023-01-22 16:00:00,shoulder,0.0916,1,0,0.4919
SITE_0004,2023-01-22 17:00:00,peak,0.1383,1,0,0.5089
SITE_0004,2023-01-22 18:00:00,peak,0.1392,1,0,0.4816
SITE_0004,2023-01-22 19:00:00,peak,0.1396,1,0,0.5228
SITE_0004,2023-01-22 20:00:00,peak,0.1382,1,0,0.5233
SITE_0004,2023-01-22 21:00:00,peak,0.1422,1,0,0.5243
SITE_0004,2023-01-22 22:00:00,shoulder,0.09,0,0,0.5301
SITE_0004,2023-01-22 23:00:00,off_peak,0.054,0,0,0.5188
SITE_0004,2023-01-23 00:00:00,off_peak,0.0547,0,0,0.496
SITE_0004,2023-01-23 01:00:00,off_peak,0.0549,0,0,0.4902
SITE_0004,2023-01-23 02:00:00,off_peak,0.054,0,0,0.5098
SITE_0004,2023-01-23 03:00:00,off_peak,0.0542,0,0,0.4732
SITE_0004,2023-01-23 04:00:00,off_peak,0.0549,0,0,0.482
SITE_0004,2023-01-23 05:00:00,off_peak,0.0555,0,0,0.4773
SITE_0004,2023-01-23 06:00:00,off_peak,0.0541,0,0,0.5197
SITE_0004,2023-01-23 07:00:00,shoulder,0.0906,0,0,0.5571
SITE_0004,2023-01-23 08:00:00,shoulder,0.0896,0,0,0.487
SITE_0004,2023-01-23 09:00:00,peak,0.1393,1,0,0.5021
SITE_0004,2023-01-23 10:00:00,peak,0.1388,1,0,0.5349
SITE_0004,2023-01-23 11:00:00,peak,0.1406,1,0,0.517
SITE_0004,2023-01-23 12:00:00,peak,0.1384,1,0,0.5084
SITE_0004,2023-01-23 13:00:00,shoulder,0.0911,1,0,0.5401
SITE_0004,2023-01-23 14:00:00,shoulder,0.089,1,0,0.5168
SITE_0004,2023-01-23 15:00:00,shoulder,0.0917,1,0,0.5165
SITE_0004,2023-01-23 16:00:00,shoulder,0.0914,1,0,0.4987
SITE_0004,2023-01-23 17:00:00,peak,0.1383,1,0,0.4953
SITE_0004,2023-01-23 18:00:00,peak,0.1384,1,0,0.5084
SITE_0004,2023-01-23 19:00:00,peak,0.1392,1,0,0.5432
SITE_0004,2023-01-23 20:00:00,peak,0.1385,1,0,0.544
SITE_0004,2023-01-23 21:00:00,peak,0.141,1,0,0.4865
SITE_0004,2023-01-23 22:00:00,shoulder,0.0883,0,0,0.5253
SITE_0004,2023-01-23 23:00:00,off_peak,0.0541,0,0,0.5231
SITE_0004,2023-01-24 00:00:00,off_peak,0.056,0,0,0.5539
SITE_0004,2023-01-24 01:00:00,off_peak,0.0541,0,0,0.503
SITE_0004,2023-01-24 02:00:00,off_peak,0.0553,0,0,0.4958
SITE_0004,2023-01-24 03:00:00,off_peak,0.056,0,0,0.5029
SITE_0004,2023-01-24 04:00:00,off_peak,0.0557,0,0,0.5117
SITE_0004,2023-01-24 05:00:00,off_peak,0.0542,0,0,0.5453
SITE_0004,2023-01-24 06:00:00,off_peak,0.0552,0,0,0.5227
SITE_0004,2023-01-24 07:00:00,shoulder,0.0886,0,0,0.4821
SITE_0004,2023-01-24 08:00:00,shoulder,0.0915,0,0,0.4802
SITE_0004,2023-01-24 09:00:00,peak,0.1405,1,0,0.5484
SITE_0004,2023-01-24 10:00:00,peak,0.1391,1,0,0.5203
SITE_0004,2023-01-24 11:00:00,peak,0.1411,1,0,0.5029
SITE_0004,2023-01-24 12:00:00,peak,0.1427,1,0,0.4997
SITE_0004,2023-01-24 13:00:00,shoulder,0.0914,1,0,0.4989
SITE_0004,2023-01-24 14:00:00,shoulder,0.0909,1,0,0.4296
SITE_0004,2023-01-24 15:00:00,shoulder,0.0908,1,0,0.4954
SITE_0004,2023-01-24 16:00:00,shoulder,0.0914,1,0,0.4913
SITE_0004,2023-01-24 17:00:00,peak,0.1407,1,0,0.5107
SITE_0004,2023-01-24 18:00:00,peak,0.1413,1,0,0.4907
SITE_0004,2023-01-24 19:00:00,peak,0.1394,1,0,0.5109
SITE_0004,2023-01-24 20:00:00,peak,0.1379,1,0,0.5343
SITE_0004,2023-01-24 21:00:00,peak,0.1409,1,0,0.4793
SITE_0004,2023-01-24 22:00:00,shoulder,0.0907,0,0,0.5179
SITE_0004,2023-01-24 23:00:00,off_peak,0.0557,0,0,0.5194
SITE_0004,2023-01-25 00:00:00,off_peak,0.056,0,0,0.5259
SITE_0004,2023-01-25 01:00:00,off_peak,0.0542,0,0,0.5241
SITE_0004,2023-01-25 02:00:00,off_peak,0.0544,0,0,0.5176
SITE_0004,2023-01-25 03:00:00,off_peak,0.0544,0,0,0.4632
SITE_0004,2023-01-25 04:00:00,off_peak,0.0559,0,0,0.5232
SITE_0004,2023-01-25 05:00:00,off_peak,0.055,0,0,0.4906
SITE_0004,2023-01-25 06:00:00,off_peak,0.0544,0,0,0.4859
SITE_0004,2023-01-25 07:00:00,shoulder,0.0892,0,0,0.5136
SITE_0004,2023-01-25 08:00:00,shoulder,0.0916,0,0,0.4719
SITE_0004,2023-01-25 09:00:00,peak,0.14,1,0,0.4938
SITE_0004,2023-01-25 10:00:00,peak,0.1386,1,0,0.4906
SITE_0004,2023-01-25 11:00:00,peak,0.141,1,0,0.5189
SITE_0004,2023-01-25 12:00:00,peak,0.1394,1,0,0.5161
SITE_0004,2023-01-25 13:00:00,shoulder,0.0897,1,0,0.5294
SITE_0004,2023-01-25 14:00:00,shoulder,0.0896,1,0,0.4956
SITE_0004,2023-01-25 15:00:00,shoulder,0.0883,1,0,0.5055
SITE_0004,2023-01-25 16:00:00,shoulder,0.0913,1,0,0.5237
SITE_0004,2023-01-25 17:00:00,peak,0.1383,1,0,0.5128
SITE_0004,2023-01-25 18:00:00,peak,0.1414,1,0,0.5298
SITE_0004,2023-01-25 19:00:00,peak,0.1424,1,0,0.5059
SITE_0004,2023-01-25 20:00:00,peak,0.1387,1,0,0.5039
SITE_0004,2023-01-25 21:00:00,peak,0.1418,1,0,0.5243
SITE_0004,2023-01-25 22:00:00,shoulder,0.0905,0,0,0.5288
SITE_0004,2023-01-25 23:00:00,off_peak,0.0545,0,0,0.5142
SITE_0004,2023-01-26 00:00:00,off_peak,0.0551,0,0,0.4984
SITE_0004,2023-01-26 01:00:00,off_peak,0.0551,0,0,0.5204
SITE_0004,2023-01-26 02:00:00,off_peak,0.0558,0,0,0.5102
SITE_0004,2023-01-26 03:00:00,off_peak,0.0543,0,0,0.5347
SITE_0004,2023-01-26 04:00:00,off_peak,0.0545,0,0,0.5263
SITE_0004,2023-01-26 05:00:00,off_peak,0.0549,0,0,0.5368
SITE_0004,2023-01-26 06:00:00,off_peak,0.0543,0,0,0.5123
SITE_0004,2023-01-26 07:00:00,shoulder,0.0891,0,0,0.52
SITE_0004,2023-01-26 08:00:00,shoulder,0.0916,0,0,0.5323
SITE_0004,2023-01-26 09:00:00,peak,0.1796,1,1,0.5373
SITE_0004,2023-01-26 10:00:00,peak,0.1378,1,0,0.4829
SITE_0004,2023-01-26 11:00:00,peak,0.1427,1,0,0.5312
SITE_0004,2023-01-26 12:00:00,peak,0.1381,1,0,0.5143
SITE_0004,2023-01-26 13:00:00,shoulder,0.0893,1,0,0.4896
SITE_0004,2023-01-26 14:00:00,shoulder,0.0892,1,0,0.4939
SITE_0004,2023-01-26 15:00:00,shoulder,0.0905,1,0,0.5202
SITE_0004,2023-01-26 16:00:00,shoulder,0.0885,1,0,0.4978
SITE_0004,2023-01-26 17:00:00,peak,0.1381,1,0,0.5032
SITE_0004,2023-01-26 18:00:00,peak,0.1421,1,0,0.5427
SITE_0004,2023-01-26 19:00:00,peak,0.1391,1,0,0.5367
SITE_0004,2023-01-26 20:00:00,peak,0.1376,1,0,0.5221
SITE_0004,2023-01-26 21:00:00,peak,0.1407,1,0,0.5088
SITE_0004,2023-01-26 22:00:00,shoulder,0.0911,0,0,0.508
SITE_0004,2023-01-26 23:00:00,off_peak,0.0552,0,0,0.4949
SITE_0004,2023-01-27 00:00:00,off_peak,0.054,0,0,0.4747
SITE_0004,2023-01-27 01:00:00,off_peak,0.0559,0,0,0.4939
SITE_0004,2023-01-27 02:00:00,off_peak,0.0544,0,0,0.497
SITE_0004,2023-01-27 03:00:00,off_peak,0.0561,0,0,0.4937
SITE_0004,2023-01-27 04:00:00,off_peak,0.0561,0,0,0.5545
SITE_0004,2023-01-27 05:00:00,off_peak,0.055,0,0,0.4965
SITE_0004,2023-01-27 06:00:00,off_peak,0.0547,0,0,0.4915
SITE_0004,2023-01-27 07:00:00,shoulder,0.0898,0,0,0.4908
SITE_0004,2023-01-27 08:00:00,shoulder,0.0886,0,0,0.5177
SITE_0004,2023-01-27 09:00:00,peak,0.1408,1,0,0.5317
SITE_0004,2023-01-27 10:00:00,peak,0.1424,1,0,0.5034
SITE_0004,2023-01-27 11:00:00,peak,0.14,1,0,0.5075
SITE_0004,2023-01-27 12:00:00,peak,0.1383,1,0,0.4964
SITE_0004,2023-01-27 13:00:00,shoulder,0.0894,1,0,0.5126
SITE_0004,2023-01-27 14:00:00,shoulder,0.0895,1,0,0.5148
SITE_0004,2023-01-27 15:00:00,shoulder,0.089,1,0,0.5348
SITE_0004,2023-01-27 16:00:00,shoulder,0.0884,1,0,0.5039
SITE_0004,2023-01-27 17:00:00,peak,0.1401,1,0,0.5303
SITE_0004,2023-01-27 18:00:00,peak,0.1391,1,0,0.5034
SITE_0004,2023-01-27 19:00:00,peak,0.1422,1,0,0.4881
SITE_0004,2023-01-27 20:00:00,peak,0.1412,1,0,0.4939
SITE_0004,2023-01-27 21:00:00,peak,0.1379,1,0,0.4662
SITE_0004,2023-01-27 22:00:00,shoulder,0.0894,0,0,0.5344
SITE_0004,2023-01-27 23:00:00,off_peak,0.0557,0,0,0.502
SITE_0004,2023-01-28 00:00:00,off_peak,0.0545,0,0,0.4818
SITE_0004,2023-01-28 01:00:00,off_peak,0.0543,0,0,0.447
SITE_0004,2023-01-28 02:00:00,off_peak,0.0701,0,1,0.4909
SITE_0004,2023-01-28 03:00:00,off_peak,0.0545,0,0,0.5097
SITE_0004,2023-01-28 04:00:00,off_peak,0.0543,0,0,0.4883
SITE_0004,2023-01-28 05:00:00,off_peak,0.0555,0,0,0.5313
SITE_0004,2023-01-28 06:00:00,off_peak,0.0543,0,0,0.5309
SITE_0004,2023-01-28 07:00:00,shoulder,0.0884,0,0,0.5326
SITE_0004,2023-01-28 08:00:00,shoulder,0.0882,0,0,0.539
SITE_0004,2023-01-28 09:00:00,peak,0.1385,1,0,0.4878
SITE_0004,2023-01-28 10:00:00,peak,0.1386,1,0,0.5301
SITE_0004,2023-01-28 11:00:00,peak,0.1387,1,0,0.4879
SITE_0004,2023-01-28 12:00:00,peak,0.1408,1,0,0.5438
SITE_0004,2023-01-28 13:00:00,shoulder,0.089,1,0,0.4971
SITE_0004,2023-01-28 14:00:00,shoulder,0.0899,1,0,0.5422
SITE_0004,2023-01-28 15:00:00,shoulder,0.0901,1,0,0.5311
SITE_0004,2023-01-28 16:00:00,shoulder,0.0908,1,0,0.5408
SITE_0004,2023-01-28 17:00:00,peak,0.1384,1,0,0.5293
SITE_0004,2023-01-28 18:00:00,peak,0.1391,1,0,0.5083
SITE_0004,2023-01-28 19:00:00,peak,0.1417,1,0,0.5146
SITE_0004,2023-01-28 20:00:00,peak,0.1408,1,0,0.5065
SITE_0004,2023-01-28 21:00:00,peak,0.1403,1,0,0.5136
SITE_0004,2023-01-28 22:00:00,shoulder,0.0914,0,0,0.5373
SITE_0004,2023-01-28 23:00:00,off_peak,0.0543,0,0,0.5063
SITE_0004,2023-01-29 00:00:00,off_peak,0.0555,0,0,0.5029
SITE_0004,2023-01-29 01:00:00,off_peak,0.0551,0,0,0.5125
SITE_0004,2023-01-29 02:00:00,off_peak,0.0541,0,0,0.5243
SITE_0004,2023-01-29 03:00:00,off_peak,0.0554,0,0,0.4679
SITE_0004,2023-01-29 04:00:00,off_peak,0.056,0,0,0.5428
SITE_0004,2023-01-29 05:00:00,off_peak,0.055,0,0,0.5608
SITE_0004,2023-01-29 06:00:00,off_peak,0.0556,0,0,0.5559
SITE_0004,2023-01-29 07:00:00,shoulder,0.0912,0,0,0.5207
SITE_0004,2023-01-29 08:00:00,shoulder,0.0917,0,0,0.4789
SITE_0004,2023-01-29 09:00:00,peak,0.1396,1,0,0.4812
SITE_0004,2023-01-29 10:00:00,peak,0.1407,1,0,0.5024
SITE_0004,2023-01-29 11:00:00,peak,0.1398,1,0,0.4967
SITE_0004,2023-01-29 12:00:00,peak,0.1422,1,0,0.522
SITE_0004,2023-01-29 13:00:00,shoulder,0.091,1,0,0.562
SITE_0004,2023-01-29 14:00:00,shoulder,0.0917,1,0,0.4874
SITE_0004,2023-01-29 15:00:00,shoulder,0.0894,1,0,0.5062
SITE_0004,2023-01-29 16:00:00,shoulder,0.0898,1,0,0.5033
SITE_0004,2023-01-29 17:00:00,peak,0.142,1,0,0.5039
SITE_0004,2023-01-29 18:00:00,peak,0.1411,1,0,0.525
SITE_0004,2023-01-29 19:00:00,peak,0.1413,1,0,0.5242
SITE_0004,2023-01-29 20:00:00,peak,0.1379,1,0,0.5288
